Order_ID,Order_Date,Region,Product_Category,Marketing_Spend,Website_Visits,Orders,Revenue,Return_Rate,Delivery_Days,Customer_Rating,Payment_Mode,Discount_Percent,Shipping_Cost,Customer_Segment,Repeat_Customer
ORD18370,22-01-2025,North,Shoes,3471,9803,333,626706,3.7,4,5,UPI,12,218,Budget,Yes
ORD18371,01-05-2025,East,Clothing,2879,8495,370,1135160,6,4,4.7,Debit Card,15,165,Regular,Yes
ORD18372,16-02-2025,South,Electronics,8960,18920,412,1238472,11.7,7,3.6,Net Banking,14,249,Budget,No
ORD18373,27-05-2025,North,Watches,2989,13631,305,956175,7.9,3,3.8,UPI,6,120,Premium,No
ORD18374,06-02-2025,East,Bags,5463,8382,232,575592,5,2,4.5,UPI,10,133,Budget,Yes
ORD18375,06-04-2025,West,Bags,8742,10084,263,609371,9.6,4,3.7,Debit Card,11,194,Premium,No
ORD18376,23-03-2025,East,Electronics,4165,15603,233,500950,4,3,4.9,COD,19,151,Budget,Yes
ORD18377,26-06-2025,North,Electronics,3226,16318,195,365235,4.1,3,4.5,UPI,21,133,Regular,Yes
ORD18378,12-06-2025,South,Bags,8287,16591,379,974788,12.6,4,3.2,Debit Card,33,120,Regular,No
ORD18379,27-02-2025,North,Electronics,3971,9144,337,806778,6.5,4,4.4,Credit Card,16,143,Budget,Yes
ORD18380,27-04-2025,North,Watches,2746,15558,282,742788,5.2,1,4.4,Debit Card,29,84,Budget,Yes
ORD18381,11-02-2025,East,Shoes,2600,19939,218,576828,4.6,2,4.4,UPI,11,239,Premium,Yes
ORD18382,30-01-2025,South,Bags,8233,11410,260,785720,15.3,4,4.3,Debit Card,20,120,Regular,Yes
ORD18383,09-03-2025,West,Watches,8805,19434,137,235366,15.6,5,3.3,UPI,10,91,Regular,No
ORD18384,27-03-2025,South,Bags,6457,15953,363,874467,14.3,4,3.6,Net Banking,19,218,Budget,No
ORD18385,04-02-2025,East,Electronics,3327,10770,271,912186,2.9,2,4.8,COD,14,112,Regular,Yes
ORD18386,18-05-2025,North,Watches,4330,14104,244,763964,6.1,3,4.4,Net Banking,16,197,Premium,Yes
ORD18387,10-06-2025,North,Shoes,3316,7436,289,881450,6.1,2,4.5,COD,26,188,Budget,Yes
ORD18388,11-04-2025,West,Clothing,5533,12930,248,644304,11,5,3.3,Net Banking,29,204,Regular,No
ORD18389,30-03-2025,North,Shoes,4125,7227,334,791580,5.7,2,4.7,UPI,11,237,Regular,Yes
ORD18390,24-06-2025,West,Electronics,7403,9225,353,760362,12.9,6,3.7,UPI,30,227,Budget,No
ORD18391,10-04-2025,South,Shoes,6599,17239,382,1309114,10.6,7,3.3,UPI,12,246,Budget,No
ORD18392,22-01-2025,East,Shoes,5486,9518,233,443399,5.1,3,5,COD,16,205,Premium,Yes
ORD18393,08-06-2025,East,Clothing,5912,14856,344,791544,4.4,2,4.8,Debit Card,31,84,Regular,Yes
ORD18394,02-01-2025,North,Bags,5433,18470,406,1205414,4.7,2,4.4,UPI,13,143,Regular,Yes
ORD18395,06-04-2025,West,Bags,7722,11612,208,406848,13,7,4.2,Net Banking,6,103,Budget,Yes
ORD18396,10-02-2025,South,Electronics,5743,12519,311,1057400,8.8,6,2.7,Debit Card,32,140,Budget,No
ORD18397,21-06-2025,East,Electronics,5331,7609,194,521472,3.3,1,5,UPI,6,129,Premium,Yes
ORD18398,30-05-2025,North,Clothing,5383,14138,336,1085616,6.4,3,4.5,Debit Card,31,86,Regular,Yes
ORD18399,29-03-2025,South,Bags,8697,15380,397,1363298,9.1,5,2.9,UPI,25,111,Budget,No
ORD18400,15-06-2025,North,Electronics,3836,10496,348,831024,5,1,4.4,COD,29,152,Premium,Yes
ORD18401,20-04-2025,North,Watches,4408,14418,297,655182,4.5,2,4.8,UPI,21,177,Budget,Yes
ORD18402,16-06-2025,West,Electronics,7178,11650,192,660672,10.7,6,3.3,Debit Card,18,186,Premium,No
ORD18403,12-02-2025,West,Shoes,7113,13569,419,1284235,13.2,4,3.4,UPI,16,181,Budget,No
ORD18404,28-04-2025,West,Clothing,5539,17057,319,721259,13.6,7,3.6,COD,5,96,Premium,No
ORD18405,25-06-2025,North,Bags,4723,13137,251,728402,7,1,4.9,UPI,26,139,Premium,Yes
ORD18406,05-05-2025,North,Shoes,3563,12952,407,1045583,1.8,4,4.5,UPI,28,238,Premium,Yes
ORD18407,30-06-2025,West,Clothing,8128,14732,323,698326,12.8,8,3.3,COD,24,204,Budget,No
ORD18408,22-01-2025,North,Electronics,5031,15501,245,804825,3.6,1,5,COD,20,214,Regular,Yes
ORD18409,30-04-2025,South,Clothing,6597,12975,260,503360,13.1,4,3.5,Debit Card,6,190,Premium,No
ORD18410,25-01-2025,North,Watches,3345,19455,243,731187,5.7,1,4.6,UPI,32,134,Regular,Yes
ORD18411,20-03-2025,South,Bags,7504,18895,341,890351,12.7,7,3.4,COD,28,205,Budget,No
ORD18412,24-03-2025,East,Watches,3775,12265,353,1232323,3.6,2,4.7,Debit Card,34,168,Budget,Yes
ORD18413,18-03-2025,North,Bags,4938,9498,260,754260,2.4,2,4.5,UPI,30,177,Premium,Yes
ORD18414,07-04-2025,East,Electronics,4744,13094,208,435552,6.1,2,4.3,UPI,26,200,Budget,Yes
ORD18415,12-01-2025,South,Clothing,6232,17957,414,1014714,13.7,7,3.7,COD,20,119,Premium,No
ORD18416,11-03-2025,East,Shoes,3228,9472,213,447513,3.2,3,4.4,Net Banking,17,241,Regular,Yes
ORD18417,31-01-2025,West,Shoes,6110,11640,400,1225600,14.2,7,3.6,COD,23,152,Premium,No
ORD18418,14-03-2025,South,Electronics,6760,8586,363,770649,11.8,6,3.4,Credit Card,33,173,Regular,No
ORD18419,29-05-2025,West,Electronics,8185,18348,225,612450,9.9,7,3.6,Debit Card,21,228,Premium,No
ORD18420,07-06-2025,West,Watches,8401,16152,168,295176,16.5,7,3.2,Debit Card,16,104,Premium,No
ORD18421,27-06-2025,North,Electronics,3608,14275,236,782340,3,1,4.6,Net Banking,22,207,Premium,Yes
ORD18422,04-04-2025,East,Electronics,3293,18072,322,1108646,4.3,4,4.2,UPI,22,156,Budget,Yes
ORD18423,21-01-2025,South,Electronics,7864,14563,266,500346,10.5,4,3.8,Credit Card,24,227,Premium,No
ORD18424,30-05-2025,West,Watches,8840,12236,213,329724,16.3,5,3.7,Net Banking,26,96,Budget,No
ORD18425,08-02-2025,South,Bags,7929,18562,397,1329156,10.8,4,3,COD,11,102,Regular,No
ORD18426,09-06-2025,North,Bags,5286,10608,257,698269,3.5,4,4.3,Debit Card,25,196,Budget,Yes
ORD18427,22-05-2025,West,Bags,8331,13387,237,467601,13.2,4,3.7,Credit Card,6,245,Premium,No
ORD18428,01-06-2025,West,Clothing,5855,12307,388,900936,11.8,6,3.3,UPI,27,239,Regular,No
ORD18429,20-02-2025,West,Watches,6627,14562,152,369208,14.2,8,3.6,COD,32,237,Budget,No
ORD18430,05-02-2025,North,Watches,5240,16426,391,1280134,5.5,1,4.6,Net Banking,29,198,Premium,Yes
ORD18431,06-01-2025,East,Shoes,5399,19359,255,875415,3.7,3,4.7,UPI,27,247,Regular,Yes
ORD18432,14-05-2025,South,Clothing,8774,18270,366,798246,13.3,5,3.8,Credit Card,35,175,Budget,No
ORD18433,11-05-2025,South,Watches,6282,12278,268,780952,15.2,6,3.9,UPI,11,230,Premium,No
ORD18434,30-03-2025,North,Electronics,3587,18215,214,567314,5,3,4.3,UPI,33,164,Premium,Yes
ORD18435,04-01-2025,East,Watches,3513,12826,309,605640,6.9,3,4.3,Net Banking,5,206,Regular,Yes
ORD18436,24-05-2025,East,Clothing,2503,14564,197,553373,4.5,3,4.3,COD,14,144,Budget,Yes
ORD18437,19-02-2025,North,Watches,3305,11965,239,585789,5.4,1,4.1,Credit Card,25,163,Regular,No
ORD18438,30-04-2025,North,Electronics,3603,12659,361,728137,6,4,4.3,Debit Card,9,171,Premium,Yes
ORD18439,06-03-2025,South,Watches,8420,16136,418,1089308,18.4,6,4,Debit Card,13,195,Premium,No
ORD18440,30-05-2025,South,Electronics,8765,9167,373,885502,11.3,7,3.4,Debit Card,15,105,Budget,No
ORD18441,04-02-2025,South,Shoes,8181,13649,391,779263,13.3,5,3.6,Net Banking,20,217,Regular,No
ORD18442,10-06-2025,North,Clothing,3216,9298,372,1038624,3.4,2,5,Net Banking,31,190,Regular,Yes
ORD18443,27-05-2025,West,Watches,8320,19348,166,364536,16.2,6,3.8,COD,34,165,Premium,No
ORD18444,15-06-2025,East,Clothing,3944,11173,206,508408,7.5,3,4.3,Credit Card,31,198,Regular,Yes
ORD18445,05-03-2025,North,Shoes,3026,9622,312,1075464,3.7,2,4.4,Net Banking,24,233,Regular,Yes
ORD18446,20-02-2025,East,Electronics,5726,13485,284,577088,6.4,2,4.5,UPI,20,249,Regular,Yes
ORD18447,12-01-2025,West,Shoes,8770,18041,338,1108978,11,5,3.5,Credit Card,5,246,Regular,No
ORD18448,01-04-2025,South,Bags,5803,16312,246,609096,11.9,4,3.2,Debit Card,22,239,Budget,No
ORD18449,22-05-2025,West,Clothing,8219,11991,416,953888,12.3,6,3.7,COD,27,188,Budget,No
ORD18450,04-01-2025,North,Bags,2723,7208,356,1050912,4.1,4,4.6,Net Banking,32,155,Regular,Yes
ORD18451,20-02-2025,East,Bags,5666,11430,198,677358,2.8,2,3.8,Debit Card,25,197,Budget,No
ORD18452,28-04-2025,South,Electronics,6154,9443,254,832612,13.6,7,4.2,UPI,9,167,Regular,Yes
ORD18453,28-05-2025,South,Bags,7914,19514,404,1170388,13.7,5,4.6,Credit Card,5,117,Regular,Yes
ORD18454,28-01-2025,East,Bags,3558,16601,399,1084083,4.4,1,4.3,Credit Card,21,134,Budget,Yes
ORD18455,10-02-2025,South,Watches,6608,17710,350,650650,12.4,7,3.2,Credit Card,20,184,Regular,No
ORD18456,30-05-2025,West,Shoes,7265,8938,291,558138,13.1,8,4,Credit Card,33,139,Budget,No
ORD18457,29-05-2025,East,Bags,2726,10005,308,1053976,6.3,3,4.5,Credit Card,21,239,Premium,Yes
ORD18458,17-04-2025,North,Electronics,4824,17313,241,660099,2.7,4,4.2,Net Banking,11,240,Regular,Yes
ORD18459,24-01-2025,West,Electronics,6131,19281,266,714476,15.1,7,3.2,Net Banking,7,113,Budget,No
ORD18460,09-05-2025,West,Clothing,8759,9896,217,691362,12.1,4,3.4,COD,12,246,Regular,No
ORD18461,23-05-2025,North,Shoes,5130,15142,333,1161171,6.5,2,4.7,Debit Card,31,199,Budget,Yes
ORD18462,29-01-2025,South,Bags,8791,12319,389,1360333,12.2,5,3.6,Credit Card,8,229,Budget,No
ORD18463,13-03-2025,East,Clothing,3199,14205,387,1043739,3.3,2,3.7,Net Banking,5,162,Budget,No
ORD18464,29-03-2025,North,Electronics,5746,7407,227,607906,5.2,1,4.5,Net Banking,7,135,Budget,Yes
ORD18465,09-01-2025,West,Clothing,6613,8939,325,755625,12.1,5,2.7,COD,16,102,Budget,No
ORD18466,08-01-2025,West,Watches,5599,11421,195,451815,13.7,8,3.9,Credit Card,10,149,Budget,No
ORD18467,03-01-2025,North,Bags,5498,9014,280,731360,4.5,2,4.2,COD,19,169,Budget,Yes
ORD18468,24-02-2025,North,Bags,2573,10974,311,972186,5.5,4,4.8,COD,5,159,Budget,Yes
ORD18469,22-02-2025,North,Bags,5610,7620,340,633080,4.6,3,5,Credit Card,29,81,Regular,Yes
ORD18470,11-04-2025,North,Clothing,5798,13604,365,722335,5.2,3,4.6,Debit Card,32,153,Regular,Yes
ORD18471,27-06-2025,North,Shoes,4625,10222,273,882063,2.5,4,4.2,Net Banking,19,196,Premium,Yes
ORD18472,04-04-2025,East,Clothing,3209,18539,363,962313,6.3,4,4.7,Credit Card,11,181,Budget,Yes
ORD18473,07-02-2025,South,Watches,5924,16320,279,576414,11,7,5,Debit Card,15,170,Premium,Yes
ORD18474,05-05-2025,East,Electronics,4818,7174,306,849456,5,1,4.1,Net Banking,14,140,Budget,No
ORD18475,07-05-2025,West,Electronics,5059,13675,331,705030,8.5,8,3.1,Net Banking,25,221,Budget,No
ORD18476,01-04-2025,South,Bags,8811,11891,261,793179,12.4,6,3.8,Debit Card,32,150,Regular,No
ORD18477,16-05-2025,East,Clothing,3737,16401,286,517088,5.9,3,4.8,Credit Card,17,92,Premium,Yes
ORD18478,25-05-2025,North,Shoes,4470,13513,277,945401,5.3,3,4.7,Net Banking,33,87,Budget,Yes
ORD18479,02-04-2025,North,Clothing,4413,13490,380,1060200,5.7,1,4.3,Debit Card,13,193,Regular,Yes
ORD18480,14-02-2025,East,Bags,4853,11845,404,827796,4.3,3,3.8,Debit Card,9,187,Budget,No
ORD18481,15-04-2025,North,Electronics,4664,16226,216,696168,7.2,2,4.2,Credit Card,18,141,Regular,Yes
ORD18482,03-03-2025,South,Shoes,5379,15384,183,639219,9.5,4,3.8,COD,34,88,Premium,No
ORD18483,30-01-2025,West,Clothing,5948,11983,228,644328,9,7,3.5,Debit Card,23,118,Premium,No
ORD18484,13-05-2025,North,Bags,3674,14505,229,615094,4,4,4.8,UPI,21,181,Regular,Yes
ORD18485,19-03-2025,East,Bags,4699,16600,418,1060048,2.1,1,4.1,Debit Card,25,83,Premium,No
ORD18486,25-06-2025,East,Bags,4162,15613,390,886470,3.7,1,4.5,Net Banking,27,107,Premium,Yes
ORD18487,15-03-2025,West,Clothing,6487,9494,264,687192,13.1,5,4.1,UPI,29,178,Budget,No
ORD18488,20-04-2025,South,Electronics,5395,9190,362,1080570,14.5,5,3.2,Debit Card,15,94,Regular,No
ORD18489,01-02-2025,North,Clothing,5870,12093,240,639600,5.3,1,4.4,Net Banking,16,153,Budget,Yes
ORD18490,12-05-2025,South,Clothing,7606,9125,365,693865,13.9,5,3.3,Net Banking,23,168,Budget,No
ORD18491,10-05-2025,East,Clothing,3929,9714,272,743376,9.1,3,4.5,Credit Card,31,220,Budget,Yes
ORD18492,04-05-2025,South,Clothing,5706,19663,201,612648,14.8,4,3.7,UPI,16,214,Regular,No
ORD18493,24-05-2025,South,Electronics,5981,11160,412,953368,6.6,7,4.3,COD,31,153,Premium,Yes
ORD18494,10-05-2025,South,Clothing,7733,17682,297,794178,12.8,7,4.1,Credit Card,35,124,Budget,No
ORD18495,31-05-2025,South,Watches,6574,16297,256,491008,9.4,4,3.7,UPI,8,129,Budget,No
ORD18496,03-03-2025,West,Bags,6238,12812,308,641564,12.5,7,4,Debit Card,20,170,Regular,No
ORD18497,16-05-2025,North,Shoes,5560,12937,247,847210,5.5,3,4.5,COD,25,147,Regular,Yes
ORD18498,08-03-2025,West,Electronics,8504,15149,411,1117920,11.8,7,3.2,Net Banking,10,220,Regular,No
ORD18499,12-04-2025,North,Clothing,2602,16946,327,993753,5.9,2,4.3,COD,16,226,Regular,Yes
ORD18500,09-01-2025,North,Shoes,4519,19436,277,588348,6,4,4.6,COD,13,190,Budget,Yes
ORD18501,22-01-2025,East,Electronics,5743,15771,266,695590,4.9,4,4.2,Debit Card,17,188,Budget,Yes
ORD18502,17-01-2025,West,Electronics,8884,11671,348,1039128,13.8,5,3.6,Debit Card,8,228,Premium,No
ORD18503,18-06-2025,North,Bags,3275,8122,181,424264,7.7,2,4.6,Net Banking,30,126,Premium,Yes
ORD18504,08-05-2025,West,Electronics,5826,10644,315,694575,10.5,7,3.2,Debit Card,9,188,Regular,No
ORD18505,15-02-2025,East,Watches,4085,14582,393,1069353,5.6,1,4.5,Debit Card,6,161,Budget,Yes
ORD18506,09-02-2025,South,Bags,6898,19563,267,684588,13.2,7,4,Credit Card,14,88,Premium,No
ORD18507,26-04-2025,South,Clothing,7862,14498,365,666490,10.1,4,4.3,Debit Card,18,243,Budget,Yes
ORD18508,11-04-2025,East,Watches,2506,13374,306,1059678,7.7,1,4.8,Debit Card,33,153,Regular,Yes
ORD18509,19-03-2025,East,Shoes,2634,15928,333,616050,5.1,3,4.5,Debit Card,20,246,Regular,Yes
ORD18510,20-02-2025,North,Watches,5253,8668,340,936700,7.2,1,4.5,COD,10,225,Budget,Yes
ORD18511,25-03-2025,North,Bags,5816,8933,289,829141,2.7,2,4.4,Debit Card,21,236,Budget,Yes
ORD18512,01-02-2025,North,Shoes,2641,17138,207,684756,1.8,1,4.9,Debit Card,13,248,Budget,Yes
ORD18513,17-05-2025,East,Clothing,5001,9846,211,619918,6.2,2,4.4,Net Banking,21,230,Premium,Yes
ORD18514,20-04-2025,South,Electronics,5086,19795,227,589519,6.8,8,3,COD,19,174,Premium,No
ORD18515,17-05-2025,West,Electronics,8825,7540,311,644703,10.4,6,3.6,UPI,12,233,Premium,No
ORD18516,09-06-2025,North,Bags,5685,7979,247,611819,4.5,2,4.2,Credit Card,26,241,Regular,Yes
ORD18517,15-05-2025,South,Bags,8028,8533,343,1109262,15.3,4,4,COD,24,200,Budget,No
ORD18518,06-06-2025,East,Bags,3670,19312,185,628260,7.1,4,5,UPI,12,168,Premium,Yes
ORD18519,13-03-2025,East,Clothing,4934,11820,296,627224,4.7,2,4.5,Net Banking,8,83,Premium,Yes
ORD18520,17-06-2025,North,Watches,5852,18105,392,1205008,2.9,2,4.7,UPI,18,190,Regular,Yes
ORD18521,26-03-2025,East,Electronics,4829,13287,205,521110,5.9,4,4,COD,19,158,Regular,No
ORD18522,01-01-2025,East,Clothing,4767,10550,191,378371,6.1,4,5,Debit Card,15,136,Regular,Yes
ORD18523,27-06-2025,East,Watches,3044,9123,389,1189951,3.5,3,4.7,Net Banking,12,172,Premium,Yes
ORD18524,03-04-2025,East,Shoes,5362,13518,195,481650,6.5,3,4,UPI,8,246,Regular,No
ORD18525,15-02-2025,West,Watches,7286,12869,192,369792,12.4,8,3,COD,28,180,Budget,No
ORD18526,10-01-2025,North,Clothing,4868,15917,269,786287,2.8,4,4.3,COD,19,192,Regular,Yes
ORD18527,26-02-2025,North,Watches,3695,15053,334,677686,5.4,1,4.4,Debit Card,6,184,Budget,Yes
ORD18528,28-03-2025,East,Shoes,3690,11171,184,481528,3.2,3,4.8,Credit Card,35,162,Regular,Yes
ORD18529,04-06-2025,East,Electronics,2816,16669,351,997542,1.4,3,4.5,COD,16,101,Budget,Yes
ORD18530,07-02-2025,North,Watches,4311,19119,204,397392,3.6,4,4.3,Net Banking,31,124,Budget,Yes
ORD18531,17-03-2025,East,Bags,3946,17150,224,745248,5.9,2,4.1,Credit Card,18,114,Regular,No
ORD18532,26-05-2025,West,Electronics,8023,12770,261,848772,12.3,7,4.1,UPI,30,185,Premium,No
ORD18533,14-03-2025,East,Shoes,5583,17600,244,512156,5.4,3,4.3,Credit Card,8,124,Budget,Yes
ORD18534,13-03-2025,East,Clothing,4280,9028,349,1095162,5.4,4,4.8,Credit Card,31,106,Premium,Yes
ORD18535,09-01-2025,East,Clothing,3559,9107,254,819658,5.2,2,4.4,Credit Card,22,92,Regular,Yes
ORD18536,30-04-2025,East,Bags,5395,10545,287,563955,4,4,4.8,COD,12,207,Budget,Yes
ORD18537,01-05-2025,East,Shoes,4692,13457,196,421008,5,3,4.7,Debit Card,20,155,Premium,Yes
ORD18538,05-06-2025,South,Shoes,6678,14997,411,905844,15.3,6,3.4,Net Banking,33,117,Budget,No
ORD18539,12-03-2025,East,Shoes,4345,11832,386,981984,4.6,4,4.4,Credit Card,19,112,Premium,Yes
ORD18540,21-05-2025,North,Shoes,4436,17585,335,1042185,6.5,2,4.5,Net Banking,33,102,Budget,Yes
ORD18541,03-04-2025,North,Watches,5835,9207,183,595665,5.4,1,4.9,Debit Card,28,189,Regular,Yes
ORD18542,17-04-2025,South,Electronics,8826,13858,288,1003104,8.1,6,3.2,Credit Card,18,189,Regular,No
ORD18543,06-02-2025,North,Shoes,4975,7439,253,549769,6.3,1,5,Debit Card,6,228,Budget,Yes
ORD18544,14-05-2025,West,Watches,6181,10993,122,284504,18,5,3.8,COD,19,96,Regular,No
ORD18545,25-03-2025,East,Bags,4829,14175,245,474075,5,2,4.5,Debit Card,34,168,Regular,Yes
ORD18546,11-01-2025,North,Clothing,5302,14000,326,702204,5.9,3,4.4,UPI,30,150,Budget,Yes
ORD18547,24-05-2025,East,Watches,5735,14505,419,1246944,3.7,3,4,UPI,28,109,Regular,No
ORD18548,22-04-2025,West,Bags,8278,17015,319,601315,12.4,4,3.3,Credit Card,9,202,Premium,No
ORD18549,08-06-2025,East,Bags,5179,15008,380,790400,2.6,4,4.7,COD,10,175,Regular,Yes
ORD18550,08-05-2025,West,Clothing,6822,9405,372,1280052,14.5,8,3.6,UPI,33,99,Premium,No
ORD18551,18-01-2025,North,Electronics,4666,19874,249,588885,4.7,1,4.2,COD,20,229,Regular,Yes
ORD18552,02-05-2025,West,Shoes,7703,15394,375,829125,12.5,4,3.4,Debit Card,20,119,Premium,No
ORD18553,29-03-2025,South,Shoes,7433,13983,238,588812,14.7,6,3.8,UPI,8,146,Regular,No
ORD18554,23-02-2025,South,Electronics,6200,16725,363,1052700,11.6,4,4,Credit Card,28,102,Premium,No
ORD18555,09-01-2025,East,Shoes,3030,8698,366,1162782,2.4,2,4.4,Credit Card,9,98,Regular,Yes
ORD18556,09-01-2025,North,Shoes,2889,9514,386,922926,6.9,2,4.7,Debit Card,20,198,Premium,Yes
ORD18557,17-05-2025,East,Clothing,3859,18865,248,512616,5.4,3,4.6,Credit Card,5,235,Budget,Yes
ORD18558,21-01-2025,North,Electronics,3811,10564,322,1097054,3.9,4,5,Debit Card,34,202,Premium,Yes
ORD18559,06-06-2025,North,Clothing,4854,14438,266,803586,6.4,4,4.2,Debit Card,12,96,Regular,Yes
ORD18560,04-01-2025,South,Watches,5488,15478,352,662816,9.2,8,2.9,UPI,16,155,Regular,No
ORD18561,04-04-2025,West,Watches,6504,12429,207,418761,14.8,5,3.8,UPI,23,150,Budget,No
ORD18562,29-04-2025,West,Watches,7081,17612,142,292946,12.7,5,3.8,Debit Card,33,192,Premium,No
ORD18563,06-02-2025,North,Shoes,4300,8682,331,855966,4.7,3,4.8,Credit Card,18,213,Regular,Yes
ORD18564,11-03-2025,East,Clothing,3090,8444,235,619225,6.4,4,4.7,Debit Card,22,176,Budget,Yes
ORD18565,28-01-2025,North,Electronics,4479,13968,355,662785,4.7,3,5,UPI,23,83,Regular,Yes
ORD18566,28-03-2025,North,Shoes,3791,12294,349,636227,4.1,1,4.4,Debit Card,11,170,Budget,Yes
ORD18567,29-05-2025,North,Bags,4427,16804,199,514415,5.5,4,4.2,Debit Card,27,159,Regular,Yes
ORD18568,23-02-2025,East,Bags,4814,18644,259,802382,6.7,4,4.5,Credit Card,15,249,Budget,Yes
ORD18569,18-03-2025,East,Shoes,5864,10445,218,392836,5.3,2,4.8,Debit Card,14,206,Regular,Yes
ORD18570,06-05-2025,West,Shoes,6265,15172,354,699150,11.5,6,4.2,Net Banking,25,208,Budget,Yes
ORD18571,05-03-2025,East,Watches,5720,10078,210,637560,10,4,5,Credit Card,27,196,Budget,Yes
ORD18572,07-02-2025,West,Shoes,8754,7846,202,451268,14,8,3.7,COD,32,175,Budget,No
ORD18573,31-05-2025,North,Clothing,5191,17740,198,622908,6.1,1,4.7,Credit Card,20,202,Budget,Yes
ORD18574,09-03-2025,South,Shoes,6220,11230,320,675840,13.8,7,3.1,Credit Card,7,207,Premium,No
ORD18575,28-01-2025,South,Shoes,8539,11062,296,977096,13.9,4,3,UPI,23,110,Budget,No
ORD18576,10-06-2025,West,Clothing,6980,7447,420,1171380,11.4,4,3,Debit Card,16,104,Budget,No
ORD18577,04-05-2025,South,Shoes,6135,17489,205,420250,10.7,4,3.7,COD,7,121,Premium,No
ORD18578,01-02-2025,East,Bags,4544,11427,348,703308,4.6,1,5,COD,23,233,Regular,Yes
ORD18579,02-01-2025,East,Shoes,4201,14661,366,825696,2.5,4,4.1,UPI,24,172,Premium,No
ORD18580,26-03-2025,West,Electronics,6977,17771,352,840224,12,4,3.5,COD,33,246,Regular,No
ORD18581,26-06-2025,South,Watches,7450,16262,394,1002336,11.4,7,4.1,Debit Card,15,97,Regular,No
ORD18582,24-05-2025,East,Shoes,3161,7878,188,400816,5,1,4.3,Credit Card,27,151,Regular,Yes
ORD18583,26-06-2025,East,Electronics,5672,17960,297,707454,6.8,1,4.2,UPI,26,81,Premium,Yes
ORD18584,20-06-2025,North,Shoes,2681,18136,180,427320,3.4,2,4.9,COD,19,98,Budget,Yes
ORD18585,15-02-2025,South,Watches,7196,10985,274,883102,12.8,4,4.1,COD,5,104,Regular,No
ORD18586,10-06-2025,South,Electronics,5390,12735,414,1382760,8.4,7,4,UPI,18,99,Budget,No
ORD18587,24-01-2025,West,Electronics,8716,13016,235,791715,13.8,5,3.2,COD,20,203,Budget,No
ORD18588,11-03-2025,North,Shoes,4185,19494,368,691472,5.1,2,4.3,UPI,32,184,Regular,Yes
ORD18589,21-03-2025,West,Watches,8854,15056,131,215888,17.3,4,3.6,UPI,23,131,Premium,No
ORD18590,13-06-2025,East,Bags,4382,18928,385,947100,5.6,1,3.7,Net Banking,17,246,Premium,No
ORD18591,20-05-2025,South,Clothing,7118,15113,209,600666,10.7,8,3.4,Net Banking,14,242,Budget,No
ORD18592,12-02-2025,North,Bags,4025,15731,352,888096,4.1,2,4.3,Credit Card,30,228,Regular,Yes
ORD18593,21-03-2025,East,Electronics,4974,12423,328,677648,3.8,4,5,Net Banking,19,115,Regular,Yes
ORD18594,20-04-2025,South,Shoes,7304,9599,290,714270,13.2,5,4.2,Credit Card,27,142,Budget,Yes
ORD18595,24-03-2025,West,Bags,8560,17133,255,474810,7.7,7,3.7,Debit Card,18,214,Budget,No
ORD18596,07-04-2025,North,Watches,2927,18039,406,1200542,3.5,2,4.6,Net Banking,34,134,Budget,Yes
ORD18597,15-02-2025,West,Bags,5408,11444,337,1163324,15.6,5,3.5,UPI,21,229,Premium,No
ORD18598,18-06-2025,North,Clothing,4697,9993,207,583533,4.9,2,4.9,Net Banking,31,197,Budget,Yes
ORD18599,27-05-2025,South,Bags,5126,16877,339,824787,13.3,5,3.3,Net Banking,5,164,Regular,No
ORD18600,21-03-2025,East,Shoes,5820,19751,218,474586,3.2,1,4.8,Debit Card,11,239,Budget,Yes
ORD18601,27-06-2025,West,Electronics,5929,12110,407,982498,9.4,7,4.6,COD,6,190,Premium,Yes
ORD18602,13-03-2025,South,Shoes,6884,18065,286,572858,15.4,6,4,COD,8,173,Regular,No
ORD18603,10-04-2025,North,Shoes,4182,19319,337,1089858,4.8,1,4.5,Credit Card,13,220,Regular,Yes
ORD18604,17-06-2025,East,Watches,3839,18296,188,658000,4.3,2,4.3,Credit Card,12,140,Regular,Yes
ORD18605,06-01-2025,West,Watches,8639,8873,194,309042,12.1,8,3.7,UPI,32,96,Regular,No
ORD18606,23-02-2025,South,Shoes,8903,7229,265,774330,12.2,7,3.7,Debit Card,15,199,Regular,No
ORD18607,10-06-2025,East,Bags,5422,7630,226,783542,4.3,1,4.4,COD,34,121,Budget,Yes
ORD18608,15-06-2025,East,Clothing,5237,9361,262,709758,7,2,4.3,Credit Card,5,131,Premium,Yes
ORD18609,15-02-2025,East,Clothing,5647,7274,371,703787,5.3,4,4.2,UPI,26,136,Regular,Yes
ORD18610,21-02-2025,South,Shoes,5398,12190,245,554925,12.6,6,3.7,UPI,15,149,Regular,No
ORD18611,01-03-2025,South,Watches,8272,8561,203,448224,14.7,4,3.5,Debit Card,33,115,Premium,No
ORD18612,22-04-2025,South,Clothing,6624,19691,304,825664,13.9,6,3.9,Net Banking,28,87,Budget,No
ORD18613,07-01-2025,West,Shoes,5594,11617,302,653226,12.5,8,3.7,COD,6,114,Budget,No
ORD18614,02-04-2025,South,Clothing,6426,17145,252,483084,8.7,7,3.8,COD,21,171,Premium,No
